recipe_ingredient_id,ingredient_id,recipe_id,quantity
6292,396,525,50g
6293,11,525,20g
6294,12,525,20g
6295,92,525,30g
6296,36,526,150g
6297,144,526,100g
6298,731,526,100g
6299,46,526,20g
6300,134,526,1/2개
6301,90,526,50g
6302,574,526,20g
6303,158,526,5장
6304,344,526,20g
6305,223,526,20g
6306,138,526,20g
6307,92,526,10g
6308,54,526,0.3g
6309,161,527,50g
6310,36,527,150g
6311,131,527,1/4개
6312,18,527,30g
6313,149,527,50g
6314,109,527,20g
6315,45,527,20g
6316,88,527,50g
6317,92,527,20g
6318,5,527,10g
6319,47,527,10g
6320,284,528,100g
6321,18,528,30g
6322,108,528,20g
6323,59,528,1개
6324,72,528,50g
6325,103,528,1개
6326,78,528,200g
6327,280,528,20g
6328,218,528,1장
6329,142,528,10g
6330,88,529,150g
6331,65,529,1/2개
6332,134,529,1/2개
6333,216,529,50g
6334,18,529,30g
6335,277,529,1장
6336,168,529,5g
6337,29,530,3마리
6338,18,530,30g
6339,149,530,50g
6340,108,530,20g
6341,272,530,2개
6342,292,530,3장
6343,199,530,5장
6344,25,530,20g
6345,53,530,20g
6346,72,531,100g
6347,58,531,200g
6348,148,531,1/2개
6349,191,531,1개
6350,399,531,20g
6351,446,531,1쪽
6352,126,531,20g
6353,6,531,20g
6354,4,531,30g
6355,79,531,1/6개
6356,36,532,150g
6357,496,532,30g
6358,123,532,30g
6359,717,532,30g
6360,18,532,30g
6361,199,532,2장
6362,87,532,5g
6363,126,532,10g
6364,21,532,20g
6365,92,532,20g
6366,5,532,20g
6367,54,532,0.1g
6368,101,533,200g
6369,12,533,20g
6370,59,533,1개
6371,46,533,30g
6372,11,533,20g
6373,18,533,30g
6374,92,533,30g
6375,93,533,0.01g
6376,223,533,20g
6377,101,534,200g
6378,54,534,0.2g
6379,718,534,20g
6380,212,534,200g
6381,46,534,20g
6382,38,534,50g
6383,90,534,20g
6384,35,534,1개
6385,103,534,1개
6386,158,535,5장
6387,717,535,20g
6388,149,535,50g
6389,18,535,30g
6390,24,535,30g
6391,146,535,120g
6392,64,535,0.2g
6393,40,535,10g
6394,36,535,50g
6395,138,535,30g
6396,5,535,10g
6397,47,535,10g
6398,109,536,120g
6399,101,536,50g
6400,64,536,0.01g
6401,36,536,50g
6402,7,536,30g
6403,3,536,1개
6404,12,536,10g
6405,54,536,0.2g
6406,109,537,120g
6407,101,537,100g
6408,199,537,5장
6409,26,537,1/2개
6410,149,537,50g
6411,46,537,20g
6412,40,537,10g
6413,12,537,10g
6414,92,537,20g
6415,64,537,0.01g
6416,640,537,10g
6417,282,538,150g
6418,172,538,1/4개
6419,167,538,50g
6420,179,538,30g
6421,93,538,0.01g
6422,142,538,20g
6423,79,539,1/2개
6424,18,539,30g
6425,146,539,120g
6426,64,539,0.01g
6427,172,539,1/4개
6428,19,539,30g
6429,109,539,30g
6430,280,539,20g
6431,54,539,0.2g
6432,38,540,40g
6433,374,540,40g
6434,212,540,15g
6435,18,540,5g
6436,648,540,5g
6437,95,540,2g
6438,47,540,2g
6439,23,540,0.5g
6440,92,540,3g
6441,214,541,50g
6442,184,541,양지 15g
6443,115,541,10g
6444,11,541,2.5g
6445,13,541,1.7g
6446,34,541,9g
6447,22,541,180g
6448,15,541,1g
6449,12,541,1.25g
6450,732,542,50g
6451,648,542,4g
6452,18,542,5g
6453,95,542,3g
6454,12,542,2g
6455,92,542,2g
6456,21,542,2g
6457,13,542,1g
6458,119,542,0.5g
6459,23,542,0.1g
6460,64,542,0.3g
6461,138,542,5g
6462,148,543,70g
6463,58,543,80g
6464,733,543,20g
6465,63,543,2.5g
6466,478,544,50g
6467,685,544,2g
6468,734,544,2g
6469,18,544,5g
6470,735,544,3g
6471,114,544,2g
6472,47,544,0.3g
6473,304,544,3.75g
6474,197,544,1.25g
6475,675,544,3.75g
6476,736,545,70g
6477,72,545,30g
6478,17,545,60g
6479,126,545,5g
6480,18,545,25g
6481,12,545,2g
6482,48,545,3g
6483,54,545,0.5g
6484,192,546,50g
6485,113,546,15g
6486,24,546,10g
6487,69,546,5g
6488,68,546,5g
6489,18,546,5g
6490,47,546,6g
6491,21,546,5g
6492,95,546,5g
6493,12,546,2.5g
6494,23,546,1g
6495,13,546,1g
6496,138,546,9g
6497,101,547,60g
6498,54,547,0.5g
6499,64,547,0.25g
6500,48,547,1.5g
6501,26,547,50g
6502,18,547,25g
6503,88,547,50g
6504,22,547,50g
6505,6,547,1g
6506,48,547,1.5g
6507,61,547,2.5g
6508,737,548,30g
6509,30,548,5g
6510,181,548,5g
6511,163,548,5g
6512,300,548,3g
6513,301,548,3g
6514,95,548,2g
6515,12,548,2.5g
6516,42,548,1g
6517,54,548,0.5g
6518,22,548,300g
6519,33,549,40g
6520,29,549,30g
6521,95,549,3g
6522,12,549,3g
6523,13,549,2g
6524,92,549,2g
6525,5,549,1g
6526,15,549,2g
6527,23,549,0.2g
6528,351,550,70g
6529,574,550,20g
6530,18,550,10g
6531,103,550,3g
6532,98,550,3g
6533,12,550,2.5g
6534,119,550,1g
6535,42,550,2g
6536,15,550,1g
6537,23,550,0.3g
6538,22,550,100g
6539,30,551,30g
6540,184,551,20g
6541,18,551,3g
6542,11,551,2.5g
6543,12,551,1.25g
6544,92,551,3g
6545,5,551,2g
6546,15,551,1g
6547,35,551,0.5g
6548,738,552,60g
6549,177,552,20g
6550,18,552,15g
6551,95,552,5g
6552,283,552,3g
6553,119,552,2g
6554,64,552,0.5g
6555,92,552,4g
6556,47,552,4g
6557,5,552,3g
6558,12,552,3g
6559,13,552,1g
6560,48,552,1g
6561,23,552,0.5g
6562,18,552,10g
6563,251,553,20g
6564,115,553,20g
6565,26,553,20g
6566,131,553,20g
6567,25,553,3g
6568,77,553,3g
6569,648,553,5g
6570,22,553,100g
6571,379,553,30g
6572,47,553,0.5g
6573,54,553,0.3g
6574,520,553,30g
6575,430,554,100g
6576,85,554,150g
6577,24,554,25g
6578,172,554,20g
6579,3,554,60g
6580,46,554,20g
6581,23,554,3g
6582,18,554,60g
6583,492,555,250g
6584,58,555,100g
6585,395,555,60g
6586,119,555,20g
6587,357,555,15g
6588,226,555,15g
6589,127,555,30g
6590,185,555,25g
6591,739,555,25g
6592,223,555,15g
6593,366,555,60g
6594,146,556,160g
6595,272,556,60g
6596,46,556,25g
6597,38,556,60g
6598,77,556,40g
6599,461,556,30g
6600,12,556,15g
6601,6,556,15g
6602,740,556,15g
6603,64,556,1g
6604,54,556,1g
6605,223,556,15g
6606,444,556,150g
6607,741,557,50g
6608,88,557,100g
6609,18,557,30g
6610,12,557,15g
6611,245,557,25g
6612,168,557,1g
6613,742,557,
6614,353,557,15g
6615,65,557,25g
6616,149,557,20g
6617,134,557,20g
6618,674,557,50g
6619,18,557,25g
6620,65,558,1/2개 180g
6621,149,558,100g
6622,18,558,100g
6623,404,558,200g
6624,134,558,200g
6625,743,558,1g
6626,232,558,100g
6627,245,558,10g
6628,744,559,400g
6629,142,559,30g
6630,241,559,1g
6631,169,559,1g
6632,273,559,15g
6633,18,559,60g
6634,581,559,10g
6635,47,559,15g
6636,745,559,10g
6637,5,559,5g
6638,12,559,5g
6639,746,559,1g
6640,17,559,45g
6641,114,559,30g
6642,489,560,8장 200g
6643,199,560,12장 20g
6644,108,560,80g
6645,90,560,120g
6646,747,560,80g
6647,244,560,25g
6648,40,560,15g
6649,33,560,15g
6650,12,560,15g
6651,476,560,15g
6652,18,560,15g
6653,357,560,15g
6654,286,560,10g
6655,61,560,15g
6656,223,560,15g
6657,61,560,15g
6658,33,560,100g
6659,504,560,30g
6660,748,560,15g
6661,85,561,150g
6662,2,561,100g
6663,72,561,100g
6664,137,561,5g
6665,61,561,15g
6666,353,561,15g
6667,88,561,10g
6668,84,561,15g
6669,749,562,50g
6670,4,562,20g
6671,3,562,4개 240g
6672,750,562,1g
6673,7,562,50g
6674,48,562,15g
6675,17,562,100g
6676,151,563,100g
6677,169,563,1g
6678,35,563,30g
6679,64,563,1g
6680,12,563,5g
6681,3,563,60g
6682,126,563,5g
6683,61,563,15g
6684,64,563,1g
6685,751,563,100g
6686,752,563,30g
6687,203,564,25g
6688,489,564,50g
6689,18,564,50g
6690,33,564,100g
6691,221,564,15g
6692,129,564,30g
6693,47,564,15g
6694,5,564,15g
6695,753,564,800g
6696,376,564,50g
6697,282,565,150g
6698,698,565,1장
6699,754,565,5g
6700,72,565,15g
6701,77,565,10g
6702,144,565,20g
6703,568,565,5g
6704,235,565,1g
6705,128,565,15g
6706,597,565,20g
6707,4,565,50g
6708,546,565,150g
6709,6,565,5g
6710,755,565,10g
6711,180,566,150g
6712,756,566,100g
6713,612,566,100g
6714,17,566,80g
6715,11,566,50g
6716,149,566,100g
6717,64,566,2g
6718,345,566,30g
6719,12,566,15g
6720,142,566,30g
6721,241,566,3g
6722,5,566,30g
6723,6,566,30g
6724,148,566,100g
6725,127,566,100g
6726,18,566,100g
6727,757,567,100g
6728,38,567,80g
6729,17,567,100g
6730,72,567,30g
6731,18,567,50g
6732,6,567,15g
6733,64,567,1g
6734,679,567,5g
6735,345,567,30g
6736,613,567,1g
6737,12,567,15g
6738,13,567,5g
6739,233,568,45g
6740,231,568,200g
6741,180,568,150g
6742,134,568,25g
6743,18,568,60g
6744,17,568,100g
6745,6,568,15g
6746,2,568,30g
6747,38,568,60g
6748,12,568,100g
6749,153,569,50g
6750,36,569,120g
6751,140,569,10g
6752,7,569,10g
6753,576,569,1g
6754,12,569,2g
6755,15,569,1.5g
6756,87,569,3g
6757,50,569,15g
6758,47,569,0.5g
6759,5,569,1g
6760,54,569,0.2g
6761,148,570,70g
6762,374,570,20g
6763,126,570,5g
6764,212,570,5g
6765,147,570,1g
6766,54,570,0.3g
6767,399,571,10g
6768,46,571,10g
6769,38,571,50g
6770,50,571,20g
6771,291,572,10.5g
6772,184,572,4.5g
6773,3,572,2.4g
6774,46,572,3.3g
6775,30,572,3.2g
6776,24,572,7.8g
6777,364,572,0.28g
6778,467,572,0.05g
6779,47,572,0.57g
6780,15,572,0.14g
6781,758,572,0.3g
6782,5,572,0.1g
6783,23,572,0.01g
6784,54,572,0.05g
6785,283,573,10g
6786,759,573,5g
6787,77,573,5g
6788,56,573,5g
6789,512,573,2g
6790,25,573,2g
6791,760,573,5g
6792,761,573,5g
6793,92,573,2g
6794,132,573,2g
6795,426,573,2g
6796,646,574,120g
6797,762,574,80g
6798,763,574,15g
6799,22,574,140g
6800,764,574,160g
6801,54,574,2g
6802,48,574,25g
6803,191,574,30g
6804,4,574,10g
6805,102,574,70g
6806,18,574,30g
6807,482,574,5g
6808,72,575,70g
6809,598,575,5g
6810,512,575,10g
6811,54,575,0.3g
6812,6,575,10g
6813,299,576,110g
6814,51,576,25g
6815,765,576,5g
6816,766,576,5g
6817,103,576,5g
6818,35,576,5g
6819,11,576,5g
6820,141,576,3g
6821,12,576,1g
6822,119,576,1g
6823,111,576,3g
6824,92,576,5g
6825,61,576,2g
6826,5,576,1g
6827,22,576,5g
6828,47,576,5g
6829,767,576,5g
6830,768,577,200g
6831,769,577,200g
6832,770,577,40g
6833,54,577,15g
6834,771,577,5g
6835,22,577,150ml
6836,772,577,10g
6837,16,577,10g
6838,148,577,20g
6839,6,578,40g
6840,773,578,90g
6841,769,578,90g
6842,515,578,70g
6843,772,578,10g
6844,58,578,66g
6845,3,578,50g 1개
6846,57,578,20g
6847,77,578,20g
6848,769,579,300g
6849,774,579,6g
6850,54,579,4g
6851,6,579,10g
6852,22,579,170ml
6853,58,579,20g
6854,191,579,3개
6855,769,580,300g
6856,22,580,250ml
6857,774,580,8g
6858,775,580,50g
6859,776,580,24g
6860,48,580,4g
6861,77,580,50g
6862,57,580,24g
6863,86,580,300g
6864,58,580,200g
6865,3,580,50g 1개
6866,54,580,3g
6867,24,581,100g
6868,545,581,15g
6869,373,581,60g
6870,777,581,20g
6871,778,581,5g
6872,779,581,5g
6873,17,582,100g
6874,58,582,370㎖
6875,61,582,20g
6876,127,582,10g
6877,61,582,1g
6878,48,582,10g
6879,199,583,2장
6880,18,583,20g
6881,17,583,50g
6882,1,583,100g
6883,36,583,100g
6884,12,583,10g
6885,218,583,40g
6886,92,583,8g
6887,48,583,30g
6888,15,583,15g
6889,1,584,70g
6890,17,584,50g
6891,780,584,40g
6892,321,584,약간
6893,127,584,5g
6894,26,584,150g
6895,781,584,50g
6896,50,584,30g
6897,239,585,200g
6898,368,585,1개
6899,250,585,50g
6900,190,585,3Ts
6901,12,585,5쪽
6902,241,585,1ts
6903,34,585,3Ts
6904,18,585,2ts
6905,12,585,1ts
6906,16,585,1Ts
6907,15,585,2Ts
6908,98,585,1ts
6909,103,585,1ts
6910,13,585,2ts
6911,95,585,1ts
6912,190,585,4Ts
6913,537,585,2Ts
6914,280,585,5Ts
6915,18,586,½개
6916,12,586,6~7쪽
6917,11,586,1대
6918,101,586,400g
6919,782,586,2팩=200g
6920,29,586,¾컵
6921,546,586,5컵
6922,35,586,2개
6923,138,586,0.5Ts
6924,64,586,0.8Ts
6925,47,586,1.5Ts
6926,48,586,10Ts
6927,13,586,1Ts
6928,18,587,3개
6929,148,587,2개
6930,3,587,3개
6931,58,587,½컵
6932,446,587,4장
6933,783,587,2장
6934,608,587,½컵
6935,784,587,2장
6936,598,587,⅓컵
6937,128,587,⅓컵
6938,63,587,2Ts
6939,54,587,0.3Ts
6940,64,587,약간
6941,768,588,50g
6942,769,588,200g
6943,771,588,3g
6944,785,588,45ml
6945,22,588,120ml
6946,54,588,2g
6947,3,588,50g 1개
6948,48,588,15g
6949,7,588,소량
6950,17,588,4~5개
6951,12,588,3g
6952,16,588,60g
6953,48,588,8g
6954,54,588,소량
6955,64,588,소량
6956,397,588,100g
6957,7,588,50g
6958,555,589,10g
6959,47,589,30g
6960,5,589,25g
6961,172,589,8g
6962,46,589,5g
6963,24,589,5g
6964,632,589,5g
6965,22,589,100g
6966,109,590,30g
6967,18,590,10g
6968,786,590,3g
6969,70,590,3g
6970,5,590,1g
6971,47,590,0.5g
6972,114,590,5g
6973,485,591,4g
6974,374,591,40g
6975,163,591,17g
6976,40,591,1g
6977,15,591,2.5g
6978,12,591,2.5g
6979,22,591,300ml
6980,210,592,60g
6981,188,592,20g
6982,103,592,5g
6983,189,592,2g
6984,35,592,3g
6985,33,592,10g
6986,11,592,5g
6987,22,592,300g
6988,40,592,5g
6989,787,593,25g
6990,118,593,1g
6991,12,593,1g
6992,119,593,0.5g
6993,520,593,1g
6994,13,593,1g
6995,654,593,1g
6996,23,593,1g
6997,15,593,0.5g
6998,54,593,0.1g
6999,38,594,100g
7000,18,594,40g
7001,58,594,30g
7002,788,594,7g
7003,168,594,1g
7004,54,594,0.3g
7005,64,594,0.3g
7006,6,594,5g
7007,101,595,70g
7008,36,595,50g
7009,789,595,30g
7010,65,595,60g
7011,111,595,100ml
7012,54,595,0.3g
7013,64,595,0.2g
7014,92,595,20g
7015,223,595,30g
7016,47,595,10g
7017,354,595,10g
7018,375,595,50g
7019,88,596,2개
7020,368,596,1개
7021,24,596,1개
7022,18,596,½개
7023,12,596,3쪽
7024,134,596,1개
7025,743,596,4장
7026,790,596,약간
7027,61,596,1Ts
7028,48,596,5Ts
7029,54,596,0.4Ts
7030,791,596,0.3Ts
7031,92,596,0.5Ts
7032,47,596,2Ts
7033,63,596,1Ts
7034,102,597,¼포기
7035,24,597,1개
7036,149,597,2개
7037,111,597,0.3ts
7038,199,597,5장
7039,29,597,2마리
7040,3,597,2개
7041,141,597,⅓줌
7042,792,597,2줄
7043,454,598,130g
7044,793,598,100g
7045,659,598,110g
7046,724,598,40g
7047,22,598,150g
7048,109,598,60g
7049,794,598,30g
7050,19,598,10g
7051,149,598,60g
7052,111,598,25g
7053,175,599,166g
7054,24,599,55g
7055,18,599,42g
7056,46,599,25g
7057,795,599,200g
7058,109,599,50g
7059,26,599,1/4개=60g
7060,199,599,15g
7061,319,599,60g
7062,1,599,80g
7063,796,599,50g
7064,15,599,14g
7065,92,599,20g
7066,416,599,2장
7067,88,600,356g
7068,33,600,6g
7069,46,600,6g
7070,12,600,5g
7071,18,600,6g
7072,282,600,100g
7073,175,600,70g
7074,277,600,2g
7075,54,600,1g
7076,177,601,30g
7077,33,601,20g
7078,172,601,1개
7079,5,601,10g
7080,528,601,20g
7081,22,601,20㎖
7082,528,601,15g
7083,12,601,2쪽
7084,103,601,1개
7085,26,601,½개
7086,146,602,14g
7087,33,602,15g
7088,95,602,3g
7089,181,602,5g
7090,90,602,5g
7091,92,602,10g
7092,22,602,150g
7093,797,603,30g
7094,118,603,2g
7095,12,603,0.1g
7096,5,603,0.3g
7097,15,603,0.1g
7098,16,603,0.1g
7099,144,604,40g
7100,224,604,30g
7101,798,604,5g
7102,134,604,20g
7103,59,604,20g
7104,366,604,20g
7105,786,604,15g
7106,123,604,15g
7107,123,604,15g
7108,47,604,2.5g
7109,5,604,2g
7110,799,604,1g
7111,800,604,1g
7112,172,604,0.3g
7113,301,604,0.1g
7114,540,605,8.2g
7115,210,605,4g
7116,801,605,11.3g
7117,802,605,5g
7118,134,605,9.2g
7119,803,605,5.3g
7120,300,605,1.3g
7121,301,605,0.3g
7122,804,605,2g
7123,42,605,1.4g
7124,13,605,0.6g
7125,34,605,0.5g
7126,138,605,0.6g
7127,22,605,300ml
7128,22,606,300ml
7129,40,606,2g
7130,18,606,15g
7131,805,606,30g
7132,126,606,20g
7133,66,606,10g
7134,33,606,10g
7135,35,606,5g
7136,95,606,10g
7137,12,606,5g
7138,189,606,5g
7139,13,606,3g
7140,138,606,3g
7141,54,606,2g
7142,92,606,1g
7143,162,607,2g
7144,31,607,4g
7145,40,607,1g
7146,30,607,1g
7147,11,607,1g
7148,22,607,250g
7149,15,607,1g
7150,12,607,1g
7151,213,607,2g
7152,153,608,100g
7153,65,608,30g
7154,806,608,5g
7155,95,608,5g
7156,15,608,1g
7157,12,608,2g
7158,760,608,3g
7159,92,608,3g
7160,47,608,2g
7161,807,608,2g
7162,223,608,2g
7163,769,609,500g
7164,774,609,5g
7165,54,609,7g
7166,3,609,50g(1개)
7167,58,609,250g
7168,689,609,50g
7169,61,609,3g
7170,520,609,1000g
7171,769,610,320g
7172,9,610,80g
7173,58,610,140ml
7174,774,610,8g
7175,3,610,2개
7176,808,610,20g
7177,54,610,2g
7178,809,610,100g
7179,810,610,60g
7180,772,610,2g
7181,3,610,2개
7182,6,610,60g
7183,58,610,50g
7184,57,610,100g
7185,56,610,30g
7186,191,610,500g
7187,811,611,200g
7188,18,611,50g
7189,12,611,10g
7190,812,611,100㎖
7191,56,611,100g
7192,25,611,100g
7193,768,611,45g
7194,807,611,20g
7195,92,611,5g
7196,813,611,10g
7197,404,611,30g
7198,92,611,10g
7199,5,611,3g
7200,127,611,5g
7201,111,611,5㎖
7202,18,612,25g
7203,463,612,200g
7204,29,612,6마리
7205,281,612,6개
7206,35,612,2개
7207,36,612,200g
7208,58,612,⅔컵
7209,4,612,⅔컵
7210,93,612,약간
7211,12,612,0.7Ts
7212,137,612,4장
7213,814,612,1Ts
7214,489,613,40g
7215,815,613,50g
7216,199,613,5g
7217,43,613,25g
7218,188,613,20g
7219,30,613,5g
7220,90,613,30g
7221,29,613,40g
7222,341,613,164g
7223,593,613,10g
7224,88,613,250g
7225,35,613,4g
7226,18,613,50g
7227,816,613,10g
7228,187,613,30g
7229,12,613,10g
7230,257,613,50g
7231,404,613,20g
7232,111,613,10g
7233,92,613,5g
7234,13,613,6g
7235,64,613,3g
7236,817,613,20g
7237,22,613,4컵=800g
7238,88,614,35g
7239,12,614,2g
7240,18,614,20g
7241,63,614,15g
7242,47,614,15g
7243,289,614,15g
7244,7,614,30g
7245,574,614,20g
7246,138,614,20g
7247,54,614,2g
7248,15,614,5g
7249,769,615,300g
7250,54,615,3g
7251,771,615,12g
7252,6,615,36g
7253,111,615,6g
7254,46,615,50g
7255,177,615,50g
7256,251,615,30g
7257,280,615,10g
7258,22,615,100ml
7259,109,616,2장
7260,7,616,20g
7261,24,616,60g
7262,46,616,20g
7263,13,616,1t
7264,92,616,1t
7265,528,616,1t
7266,537,616,1t
7267,285,617,50g
7268,191,617,1개
7269,18,617,1개
7270,818,617,250g
7271,12,617,7~8쪽
7272,148,617,1개
7273,48,617,5ts
7274,819,617,3Ts
7275,820,617,3ts
7276,621,617,2ts
7277,12,617,2ts
7278,146,618,180g
7279,148,618,50g
7280,188,618,20g
7281,59,618,25g
7282,181,618,20g
7283,821,618,10g
7284,822,618,10g
7285,115,618,20g
7286,90,618,20g
7287,58,618,75g
7288,111,618,26g
7289,54,618,2g
7290,311,618,50g
7291,319,618,20g
7292,48,618,20g
7293,478,619,1마리=250g
7294,411,619,30g
7295,33,619,20g
7296,11,619,20g
7297,35,619,20g
7298,10,619,75g
7299,65,619,60g
7300,134,619,90g
7301,30,619,40g
7302,782,619,50g
7303,347,619,2g
7304,743,619,2g
7305,111,619,20g
7306,22,619,3컵=600g
7307,741,619,200g
7308,732,620,70g 1토막
7309,314,620,35g
7310,88,620,10g
7311,18,620,10g
7312,12,620,10g
7313,172,620,10g
7314,636,620,10g
7315,137,620,5g
7316,54,620,1g
7317,64,620,1g
7318,48,620,12g
7319,489,621,23g
7320,118,621,5g
7321,23,621,2g
7322,38,621,20g
7323,13,621,25g
7324,346,621,5g
7325,526,621,10g
7326,120,621,3g
7327,33,621,20g
7328,18,621,30g
7329,119,621,1g
7330,12,621,10g
7331,520,622,50g
7332,131,622,20g
7333,222,622,50g
7334,823,622,50g
7335,736,623,50g
7336,634,623,20g
7337,32,623,40g
7338,33,623,40g
7339,11,623,5g
7340,12,623,5g
7341,300,623,3g
7342,760,623,5g
7343,92,623,1.5g
7344,100,623,300ml
7345,13,623,5g
7346,769,624,290g
7347,773,624,70g
7348,774,624,4g
7349,54,624,5g
7350,3,624,50g(1개)
7351,445,624,30g
7352,315,624,180g
7353,824,624,130g
7354,22,624,150g
7355,315,624,180g
7356,130,624,190g
7357,824,624,100g
7358,773,624,30g
7359,3,624,50g 1개
7360,825,624,
7361,22,624,100g
7362,824,624,380g
7363,130,624,190g
7364,53,625,250g
7365,769,625,250g
7366,54,625,3g
7367,22,625,100ml
7368,135,625,50g
7369,18,625,50g
7370,149,625,50g
7371,169,625,5g
7372,111,625,10g
7373,22,625,50ml
7374,88,625,150g
7375,218,625,200g
7376,18,626,75g
7377,38,626,50g
7378,46,626,40g
7379,180,626,100g
7380,88,626,150g
7381,826,626,100㎖
7382,58,626,100㎖
7383,827,626,150g
7384,48,626,10g
7385,93,626,3g
7386,233,626,10g
7387,22,626,3T
7388,828,626,45g
7389,54,626,0.5g
7390,48,626,10g
7391,223,626,10g
7392,12,626,15g
7393,233,626,10g
7394,168,626,0.5g
7395,148,627,1개=800g
7396,3,627,1개
7397,304,627,1T
7398,58,627,1T
7399,829,627,30g
7400,814,627,1Ts
7401,56,627,2Ts
7402,63,627,1Ts
7403,168,627,적당량
7404,18,628,1개
7405,135,628,6개
7406,12,628,5쪽
7407,88,628,3개
7408,830,628,200g
7409,831,628,2개
7410,168,628,0.5Ts
7411,832,628,5알
7412,743,628,2장
7413,833,628,약간
7414,22,628,1260ml
7415,33,628,150g
7416,18,628,1개
7417,40,628,5×5cm
7418,834,628,100g
7419,48,628,2Ts
7420,264,628,2ts
7421,13,628,0.5ts
7422,4,628,⅔컵
7423,78,628,¼컵
7424,93,628,2ts
7425,793,629,18g
7426,659,629,120g
7427,90,629,80g
7428,43,629,30g
7429,115,629,60g
7430,793,629,1팩=100g
7431,829,629,1컵=100g
7432,199,629,10g
7433,88,629,80g
7434,18,629,80g
7435,146,629,100g
7436,128,629,50g
7437,527,629,5g
7438,277,629,1g
7439,12,629,20g
7440,111,629,30g
7441,54,629,5g
7442,64,629,3g
7443,299,630,25g
7444,835,630,30g
7445,88,630,35g
7446,17,630,15g
7447,7,630,5g
7448,18,630,10g
7449,38,630,7g
7450,326,630,5g
7451,13,630,3g
7452,12,630,3g
7453,467,630,4g
7454,836,630,4g
7455,138,630,5g
7456,363,631,150g
7457,33,631,60g
7458,251,631,20g
7459,66,631,20g
7460,366,631,10g
7461,181,631,10g
7462,30,631,10g
7463,11,631,5g
7464,18,631,10g
7465,35,631,2g
7466,189,631,1g
7467,103,631,1g
7468,837,631,1g
7469,40,631,1g
7470,163,631,15g
7471,12,631,1.5g
7472,119,631,0.5g
7473,266,631,0.5g
7474,287,631,0.2g
7475,115,632,30g
7476,11,632,12g
7477,543,632,70g
7478,212,632,5g
7479,47,632,3g
7480,304,632,5g
7481,120,632,2g
7482,12,632,2g
7483,95,632,2g
7484,277,632,1장
7485,159,632,30g
7486,838,632,2g
7487,746,632,1g
7488,120,632,1g
7489,199,633,20장
7490,43,633,1단
7491,29,633,3마리
7492,237,633,75g
7493,4,633,230㎖
7494,174,633,1g
7495,839,633,150g
7496,445,633,15㎖
7497,58,633,15㎖
7498,61,633,3g
7499,54,633,2g
7500,93,633,3g
7501,840,633,2g
7502,212,633,3g
7503,354,633,12g
7504,48,633,3㎖
7505,5,633,3g
7506,93,633,3g
7507,111,633,185㎖
7508,177,634,45g
7509,17,634,2개
7510,326,634,90g
7511,84,634,4g
7512,48,634,4g
7513,54,634,1g
7514,48,634,2g
7515,177,634,18g
7516,17,635,4개
7517,314,635,1개
7518,841,635,4장
7519,18,635,¼개
7520,11,635,15cm
7521,117,635,⅓줌=50g
7522,12,635,5쪽
7523,842,635,100g
7524,843,635,2개
7525,48,635,0.5Ts
7526,93,635,약간
7527,92,635,1Ts
7528,63,635,1Ts
7529,233,635,1Ts
7530,838,635,0.3Ts
7531,844,635,요거트 2Ts
7532,63,635,1Ts
7533,321,636,4컵
7534,280,636,1컵
7535,845,636,10장
7536,846,636,1컵
7537,847,636,3ts
7538,93,636,약간
7539,48,636,2ts
7540,12,636,0.3ts
7541,29,637,50g
7542,187,637,60g
7543,848,637,60g
7544,849,637,10g
7545,15,637,4g
7546,18,637,110g
7547,850,637,20g
7548,851,637,40g
7549,46,637,40g
7550,232,637,45g
7551,547,637,45g
7552,3,637,20g
7553,852,637,1g
7554,48,637,35g
7555,3,637,15g
7556,111,637,700g
7557,853,637,1컵=200g
7558,224,638,60g
7559,614,638,30g
7560,12,638,30g
7561,88,638,60g
7562,64,638,1g
7563,168,638,1g
7564,48,638,24g
7565,614,639,60g
7566,854,639,15g
7567,208,639,15g
7568,170,639,15g
7569,736,639,15g
7570,2,639,15g
7571,18,639,15g
7572,11,639,15g
7573,12,639,10g
7574,72,639,30g
7575,48,639,30g
7576,64,639,3g
7577,498,639,3g
7578,168,639,3g
7579,264,639,15g
7580,17,640,20g
7581,18,640,5g
7582,72,640,10g
7583,855,640,10g
7584,3,640,80g
7585,475,640,3g
7586,4,640,20g
7587,12,640,0.1g
7588,64,640,0.1g
7589,131,641,400g
7590,118,641,5g
7591,13,641,8g
7592,164,641,15g
7593,12,641,3g
7594,721,642,40g
7595,36,642,20g
7596,18,642,10g
7597,11,642,5g
7598,64,642,1.1g
7599,354,642,3g
7600,210,642,60g
7601,856,642,40g
7602,12,642,2g
7603,189,642,1g
7604,857,642,0.1g
7605,188,642,0.1g
7606,22,642,300ml
7607,115,643,17g
7608,131,643,3.0g
7609,147,643,0.2g
7610,858,643,1.1g
7611,46,643,1.0g
7612,117,643,1.0g
7613,802,643,1.1g
7614,149,643,1.1g
7615,679,643,0.1g
7616,84,643,0.2g
7617,758,643,1.1g
7618,859,643,0.2g
7619,20,643,0.1g
7620,13,643,0.8g
7621,860,643,0.5g
7622,676,643,0.1g
7623,300,643,0.3g
7624,22,643,50ml
7625,33,643,1.1g
7626,792,644,20g
7627,402,644,20g
7628,359,644,10g
7629,123,644,10g
7630,69,644,10g
7631,314,644,15g
7632,861,644,5g
