instruction_id,recipe_id,instruction_image,instruction
5,420,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_5.png,"5. 팬에 올리브 오일을 두르고, 편 마늘을
  넣어 먼저 볶아 향을 만든다."
6,420,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_6.png,"6. 마늘의 향이 나오면, 스파게티면을
  넣어 볶다가 카레가루를 넣고, 다시
  볶으면서 준비한 해물과 채소를 넣어
  볶아 완성한다."
1,421,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_1.png,"1. 닭가슴살에 로즈마리, 후춧가루를
  넣고, 15분 정도 우유에 담그어 놓는다."
2,421,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_2.png,"2. 당근과 감자는 사각으로 깎아 양 모서리를
  칼로 다시 다듬어 주사위 모양으로
  둥그스럼하게 만들어 준비한다."
3,421,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_3.png,"3. 냄비에 물이 끓으면, 브로컬리와 깎아
  놓은 당근과 감자를 데쳐 준비한다."
4,421,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_4.png,"4. 양송이는 껍질을 제거하고 모양 그대로
  편으로 썰어 준비하고, 토마토와 마늘은
  잘게 다져 냄비에 버터를 두르고 볶다가
  케첩을 넣어준다."
5,421,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_5.png,"5. 볶아지는 4번에 썰어 놓은 양송이와
  생크림을 넣고, 다시 살짝 한 번 더
  볶아준다."
6,421,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00525_6.png,"6. 팬에 버터를 녹이고, 재워놓은 닭가슴살
  (①)을 속이 익도록 노릇노릇 하게 익혀
  접시에 담고, 만들어 놓은 감자와 당근,
  브로컬리로 장식을 하고, 소스를 함께
  올려 완성한다."
1,422,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_1.png,"1. 준비한 새우의 반은 껍질을 벗겨
  내장을 제거하고 곱게 다진다."
2,422,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_2.png,"2. 나머지 새우는 내장을 제거하고 껍질을
  벗겨, 2/3 정도 반으로 갈라 소금, 후추로
  밑간을 해 놓는다."
3,422,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_3.png,"3. 다진 새우는 소고기와 섞어, 마늘을
  넣고 양념이 충분히 스며들도록 준비해
  놓는다."
4,422,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_4.png,"4. 브로컬리는 데쳐 식힌 후 다지고, 당근과
  양파도 다져 소금에 살짝 절여 물기를
  제거해 놓는다."
5,422,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_5.png,"5. 양념된 재료(③)에 준비해 놓은 채소
  (④)를 넣고, 녹말가루와 달걀을 풀어
  골고루 섞는다."
6,422,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_6.png,"6. 반으로 갈라 준비한 새우에 녹말가루를
  살짝 뿌리고, 섞어놓은 재료(⑤)를
  완자를 빚어 새우에 올려 주고, 찜기에서
  약 10분 정도 쪄서 완성한다."
1,423,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_1.png,1. 쌈채는 먹기 좋게 손으로 뜯어 놓는다.
2,423,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_2.png,"2. 뜯어 놓은 쌈채를 물에 담그어 싱싱하게
  준비해 놓는다."
3,423,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_3.png,"3. 두부는 면보에 넣어 손으로 짜서 물기를
  제거하고 준비한다."
4,423,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_4.png,"4. 된장에 생크림을 넣어 골고루 섞어
  짠 맛을 줄여준다."
5,423,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_5.png,5. 으깬 두부에 된장을 넣어 섞어준다.
6,423,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_6.png,"6. 물에 담그어 놓은 채소를 체에 건져,
  물기를 털어내고, 만들어 놓은 된장
  소스에 넣어 무친다."
1,424,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_1.png,1. 귀리는 깨끗이 씻어 물에 불린다.
2,424,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_2.png,2. 쌀도 씻어 따로 불려 놓는다.
3,424,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_3.png,3. 양파와 부추는 송송 썰어 준비한다.
4,424,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_4.png,"4. 냄비에 참기름을 넣고, 소고기를 먼저
  볶는다."
5,424,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_5.png,"5. 볶아지는 냄비에 다시 불린 귀리와
  쌀을 넣어 볶아준다."
6,424,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_6.png,"6. 충분히 귀리가 볶아지면 물을 넣고
  끓이다가, 썰어 놓은 채소를 넣고, 죽이
  어우러지게 끓인 뒤 달걀을 풀어 넣고
  다시 저어가면 끓여주고, 죽 위에
  흑임자를 올려 완성한다."
1,425,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_1.png,"1. 청포묵을 약 6~7cm 길이로 썰어
  맛소금과 참기름에 살짝 버무려 놓는다."
2,425,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_2.png,"2. 소고기는 채를 썰어 간장과 설탕,
  참기름에 볶아놓고 미나리는 데쳐
  찬물에 식혀 5~6cm 길이로 썰고,
  숙주는 머리와 꼬리를 떼어 내고,
  뜨거운 물에 데쳐 식혀 준비한다."
3,425,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_3.png,"3. 홍파프리카는 씨를 제거하고 약 6cm
  길이로 썰어 놓는다."
4,425,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_4.png,"4. 달걀은 황백으로 나눠 각각 지단을
  부쳐 채를 썰어 놓는다."
5,425,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_5.png,"5. 김은 살짝 구어 봉투에 넣고 부수어
  김가루를 만들어 놓는다."
6,425,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_6.png,"6. 저염간장에 설탕과 식초를 넣어 골고루
  섞어 탕평채 양념장을 만들고, 접시에
  준비한 청포묵을 담고, 그 위에 채소와
  고기를 올리고, 맨 위에 달걀지단과
  김가루를 올린 후 양념장을 끼얹어 완성
  한다."
1,426,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00554_1.png,1. 새우는 껍질을 제거하고 포를 뜬 뒤 삶아 익힌다.
2,426,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00554_2.png,"2. 전복은 수저로 떼어내 소금으로 씻고
  달군 팬에 굽는다."
3,426,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00554_3.png,3. 연어는 포를 뜬다.
4,426,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00554_4.png,"4. 겨자가루에 30℃ 정도의 물을 넣고
  골고루 섞어 발효시키고, 설탕, 식초를
  넣고 겨자소스를 만든다."
5,426,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00554_5.png,"5. 고추장에 요구르트를 넣고
  고추장소스를 만든다"
6,426,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00554_6.png,"6. 접시에 익힌 새우, 전복, 연어를 담은 뒤
  겨자소스와 고추장소스를 올리고
  어린잎으로 장식한다."
1,427,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_1.png,"1. 토마토는 윗부분을 자르고 속을
  파낸다."
2,427,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_2.png,2. 오이는 소금에 깨끗이 씻는다.
3,427,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_3.png,3. 소금을 팬에 볶은 후 배추를 절인다.
4,427,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_4.png,"4. 절인 배추에 오이와 무를 넣고
  돌돌만다."
5,427,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_5.png,5. ?를 속을 파낸 토마토 안에 넣는다.
6,427,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_6.png,"6. ?번을 통에 담아 소금 국물을 붓고
  양파와 마늘 생강을 넣는다."
1,428,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00556_1.png,"1. 닭고기는 잘게 썰어 후춧가루로 밑간을
  한다."
2,428,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00556_2.png,"2. 밑간한 닭고기를 달걀과 섞은 뒤
  전분을 넣고 골고루 묻힌다."
3,428,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00556_3.png,"3. 감자는 껍질을 벗기고 곱게 채 썰어
  찬물에 담궈 전분을 뺀다."
4,428,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00556_4.png,"4. 감자를 건져 물기를 빼고, 전분을 묻혀
  둥지모양을 만들어 튀긴다."
5,428,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00556_5.png,5. 레몬과 설탕을 넣고 끓인다.
6,428,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00556_6.png,"6. 감자를 둥지모양으로 튀기고 그 위에
  튀긴 닭고기를 올리고 어린잎으로
  장식한 뒤 레몬소스를 올린다."
1,429,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_1.png,"1. 찹쌀은 깨끗이 씻어 물에 약 30분 간
  충분히 불린다."
2,429,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_2.png,"2. 부추, 홍고추, 양파 및 당근을 잘게
  다진다."
3,429,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_3.png,3. 마늘은 곱게 다진다.
4,429,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_4.png,"4. 냄비에 기름을 두르고 마늘을 볶다가
  불린 찹쌀을 넣고 볶는다."
5,429,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_5.png,"5. 어느 정도 볶아지면 사골육수와
  들깨가루를 넣고 은근히 끓인다."
6,429,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_6.png,"6. 찹쌀이 어느 정도 익으면 홍고추와
  부추를 넣고 살짝 끓인다"
1,430,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00558_1.png,1. 콩가루에 꿀을 넣고 반죽한다.
2,430,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00558_2.png,"2. 섞어 놓은 콩가루 반죽은 고운 천으로
  감싸 숙성을 시킨다."
3,430,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00558_3.png,3. 레몬은 즙을 짠다.
4,430,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00558_4.png,"4. 생크림에 설탕과 레몬즙을 넣고 휘핑해
  레몬크림을 만든다"
5,430,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00558_5.png,"5. 콩다식 판에 숙성된 콩반죽을 넣고
  모양을 만든다."
6,430,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00558_6.png,"6. 콩다식에 레몬크림을 올리고
  레몬제스트로 장식한다."
1,431,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_1.png,"1. 양상추, 부추를 데친다."
2,431,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_2.png,"2. 양송이버섯은 얇게 슬라이스하고 팬에
  기름을 살짝 두르고 굽는다."
3,431,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_3.png,"3. 전복은 수저로 떼어 소금으로 씻고
  일정한 크기로 썰어 팬에 굽는다."
4,431,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_4.png,"4. 닭고기는 일정한 크기로 썬 뒤 삶고,
  소고기도 일정한 크기로 썰어 양념 한
  뒤 볶는다."
5,431,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_5.png,"5. 토마토, 양파, 당근은 잘게 썰고, 쌀은
  깨끗이 씻어 불려 야채를 넣고 밥을
  짓는다."
6,431,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_6.png,"6. 쪄낸 양배추에 볶은 고기, 삶은 닭고기,
  구운 전복, 밥을 넣고 돌돌 말아 부추로
  묶어 접시에 담고, 한쪽에 구운 버섯을
  담는다."
1,432,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_1.png,"1. 돼지고기 안심을 요리망치로 얇게
  두드려 펴고 후춧가루로 밑간한다."
2,432,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_2.png,"2. 목이버섯은 불려 잘게 썰고 양파와
  마늘은 입자있게 다진다"
3,432,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_3.png,"3. 당면은 따뜻한 물에 충분히 불려 썰고
  애호박, 당근, 표고버섯은 잘게 썬다."
4,432,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_4.png,"4. 팬에 기름을 두르고 다진 양파와
  마늘을 볶는다."
5,432,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_5.png,"5. 4번에 매실액과 잘게 자른 애호박,
  당근, 표고버섯, 목이버섯, 당면을
  넣고 볶아 만두소를 만든다."
6,432,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_6.png,"6. 돼지고기는 넓게 펴서 만두소를 넣고
  주머니를 만들어 실로 묶고 토마토와
  함께 오븐에 굽는다."
1,433,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00561_1.png,"1. 닭날개에 칼집을 넣고 뒤집어
  튤립모양의 봉을 만든다."
2,433,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00561_2.png,"2. 닭날개에 소금, 후춧가루로 밑간을
  한다."
3,433,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00561_3.png,3. 파슬리는 곱게 다져 가루를 만든다
4,433,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00561_4.png,"4. 양파, 마늘은 즙을 내서 튀김가루,
  파슬리 가루와 함께 골고루 섞어
  튀김반죽을 만든다."
5,433,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00561_5.png,5. 어린잎은 찬물에 담궈 건져 놓는다.
6,433,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00561_6.png,"6. 튀긴 닭날개의 기름을 빼고 레몬과
  어린잎으로 장식한다."
1,434,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_1.png,"1. 푸실리는 뜨거운 물에 약 10분 정도
  삶아 건져 올리브오일을 살짝 바른다."
2,434,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_2.png,"2. 머윗대는 살짝 데친 후 찬물에 헹궈
  껍질을 벗긴다."
3,434,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_3.png,"3. 껍질 벗긴 머윗대는 푸실리 크기로
  자른다."
4,434,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_4.png,"4. 양파, 마늘은 입자있게 다진다."
5,434,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_5.png,"5. 팬에 올리브오일을 두르고 다진 마늘과
  양파를 볶다가 화이트와인을 넣고
  볶는다."
6,434,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_6.png,"6. 5번에 생크림, 소금을 넣고 믹서에 간
  뒤 푸실리와 머윗대를 넣고 한소끔
  끓인다."
1,435,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00563_1.png,"1. 대추는 돌려 깎아 씨를 제거하고 곱게
  다지고 팬에 볶는다."
2,435,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00563_2.png,"2. 소고기, 돼지고기, 양파 및 마늘을
  다진다."
3,435,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00563_3.png,"3. 배춧잎, 파프리카, 새송이버섯, 당근은
  입자있게 다진다."
4,435,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00563_4.png,"4. 다진 소고기, 돼지고기, 양파, 마늘,
  대추, 배춧잎, 파프리카, 새송이버섯,
  당근 및 양파에 소금, 후춧가루를 섞어
  잘 치대어 스테이크 모양으로 만든다"
5,435,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00563_5.png,"5. 팬에 기름을 살짝 두르고, 스테이크
  고기를 충분히 익혀 접시에 담고,
  단호박은 껍질을 벗겨 팬에 구워
  담는다."
6,435,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00563_6.png,"6. 배는 갈아 저염간장과 설탕을 넣고 잘
  저어 소스를 만들고 익혀 놓은
  스테이크에 올려 완성한다."
1,436,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_1.png,"1. 대파, 무, 다시마를 물에 넣고 끓여
  육수를 만든다."
2,436,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_2.png,"2. 육수에 가쓰오부시를 넣고 10분 정도
  가라앉힌 뒤 거른다."
3,436,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_3.png,"3. 새우는 껍질을 벗겨 깨끗이 씻고
  바지락은 주물러 씻는다."
4,436,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_4.png,4. 손질한 새우와 바지락을 곱게 다진다.
5,436,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_5.png,"5. 다진 새우와 바지락에 달걀흰자와
  전분을 넣고 골고루 섞어 완자를
  만들어 후라이팬에 살짝 굴려 모양이
  풀리지 않게 한다"
6,436,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_6.png,"6. 준비된 육수에 완자를 넣고 완전히
  익히고 그릇에 담은 뒤 어슷썬
  홍고추와 풋고추를 위에 올린다."
1,437,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_1.png,"1. 닭가슴살에 소금, 후춧가루로
  밑간하고 랩으로 말아 50℃ 정도의
  물에서 천천히 익힌다."
2,437,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_2.png,"2. 달걀은 황백 지단을 만들어 채를 썰고,
  표고버섯, 당근, 오이, 파프리카 및
  고구마도 채를 썰어 팬에 볶는다."
3,437,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_3.png,"3. 미나리는 끓는 물에 소금을 넣고 살짝
  데친 뒤 찬물에 헹군다"
4,437,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_4.png,"4. 취나물은 끓는 물에 소금을 넣고 살짝
  데친 뒤 찬물에 헹구어 넓게 펴 놓는다."
5,437,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_5.png,5. 누룽지는 손으로 잘라 기름에 튀긴다.
6,437,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_6.png,"6. 취나물에 익힌 닭가슴살과 볶은 야채를
  돌돌 말아 미나리를 감고 먹기 좋은
  크기로 썰어 접시에 담은 뒤 튀긴
  누룽지를 올린다."
1,438,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00566_1.png,"1. 닭가슴살은 포를 떠 후춧가루로 밑간을
  한다."
2,438,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00566_2.png,"2. 인삼은 뇌두를 제거하고 깨끗이 씻어
  절반은 다지고, 양파와 마늘도 다진다."
3,438,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00566_3.png,"3. 나머지 인삼은 채썰고, 대파, 깻잎도
  채를 썰어 물에 담군다."
4,438,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00566_4.png,"4. 다진 양파, 마늘을 볶다가 생크림을
  넣고 은근히 졸인 뒤 오렌지, 레몬즙을
  넣고 소스를 만든다."
5,438,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00566_5.png,"5. 닭가슴살에 밀가루에 찬물, 달걀을
  넣고 튀김옷을 만들어 입힌다."
6,438,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00566_6.png,"6. 팬에 기름을 넉넉히 넣고 지지듯이
  닭가슴살을 튀겨 접시에 담고
  인삼소스를 뿌린 뒤, 그 위에 깻잎과
  대파, 인삼채를 올린다."
1,439,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00567_1.png,"1. 닭은 살을 발라 소금, 후춧가루로
  밑간을 하고 닭뼈는 삶아 육수를
  만든다."
2,439,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00567_2.png,"2. 인삼은 뇌두를 제거하고 깨끗이 씻어
  채 썰고, 대추도 씨를 제거 한 후 채
  썬다."
3,439,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00567_3.png,"3. 양파, 대파, 당근은 채썰고, 찹쌀은
  깨끗이 씻어 충분히 불린 뒤 함께
  볶는다."
4,439,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00567_4.png,"4. 충분히 볶아지면 육수를 자작하게 넣고
  익힌다."
5,439,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00567_5.png,"5. 랩에 닭살을 놓고 찹쌀과 인삼채,
  대추채를 올려 돌돌 만다."
6,439,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00567_6.png,"6. 마늘, 생강, 월계수잎 및 통후추를 넣고
  끓인 물에 김이 올라오면 말아놓은
  닭살을 찜통에서 20분 정도 찌고 한 김
  식으면 썰어 접시에 담는다."
1,440,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_1.png,"1. 새우는 내장을 제거 하고 껍질을 벗겨
  깨끗이 씻는다."
2,440,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_2.png,"2. 다진 새우에 전분, 후춧가루, 달걀흰자
  및 요리술을 섞는다."
3,440,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_3.png,"3. 반죽새우를 잘 치대어 완자로 만든 후
  치킨 육수에 넣고 끓인다"
4,440,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_4.png,"4. 청경채는 깨끗이 씻어 반으로 길게
  가른다."
5,440,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_5.png,"5. 달걀은 황백으로 나눠 지단을 부쳐
  마름모꼴로 썬다."
6,440,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_6.png,"6. 완자가 익으면 물 녹말을 한 수저 넣고
  청경채를 넣고 한소끔 끓인 뒤 그릇에
  담고 황백지단을 올린다."
1,441,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_1.png,"1. 아스파라거스는 깨끗이 씻어 5cm
  길이로 썬다."
2,441,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_2.png,2. 당근을 아스파라거스 크기로 썬다.
3,441,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_3.png,3. 무도 아스파라거스 크기로 썬다.
4,441,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_4.png,"4. 식초, 설탕을 동량으로 섞는다."
5,441,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_5.png,"5. 식초 설탕물이 끓으면 통에 뜨거울 때
  붓고, 떠오르지 않도록 눌러 담는다."
6,441,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_6.png,6. 약 7일 정도 숙성한다.
1,442,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00570_1.png,1. 비트는 껍질을 벗겨 채 썬다.
2,442,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00570_2.png,"2. 양파를 얇게 채 썬 후 물에 담근 뒤 건져
  물기를 뺀다."
3,442,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00570_3.png,"3. 비트와 오렌지에 절여진 연어를 얇게
  슬라이스한다."
4,442,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00570_4.png,"4. 식용꽃과 새싹은 물에 담궈 싱싱함을
  살리고 건져 물기를 뺀다."
5,442,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00570_5.png,"5. 새싹과 양파를 접시에 깔고 그 위에
  연어를 올린다."
6,442,http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00570_6.png,"6. 올리브오일, 식초, 소금 및 설탕을 잘
  섞어서 만든 드레싱을 올리고
  식용꽃으로 장식한다"
1,443,http://www.foodsafetykorea.go.kr/uploadimg/cook/678-1.jpg,1. 가지는 반 갈라 4등분하여 찜통에 5분간 찐 후 한 김 식혀준다.
2,443,http://www.foodsafetykorea.go.kr/uploadimg/cook/678-2.jpg,2. 식은 가지를 새끼손가락 굵기로 찢는다.
3,443,http://www.foodsafetykorea.go.kr/uploadimg/cook/678-3.jpg,"3. 다진 고추, 실파, 마늘, 국간장을 넣어 양념장을 만든다."
4,443,http://www.foodsafetykorea.go.kr/uploadimg/cook/678-4.jpg,4. 찐 가지에 양념장을 넣고 조물조물 무친다.
5,443,http://www.foodsafetykorea.go.kr/uploadimg/cook/678-5.jpg,"5. 차게 한 다시마국물 반컵에 식초, 죽염을 넣어 간한다."
6,443,http://www.foodsafetykorea.go.kr/uploadimg/cook/678-6.jpg,6. 유리 그릇에 무친 가지를 담고 5를 부은 뒤 얼음을 띄우고 통깨를 뿌린다.
1,444,http://www.foodsafetykorea.go.kr/uploadimg/cook/679-1.jpg,1. 닭은 찬물에 담가 핏물을 제거하고 끓는 물에 넣고 데쳐 기름을 뺀다.
2,444,http://www.foodsafetykorea.go.kr/uploadimg/cook/679-2.jpg,2. 당면과 표고버섯은 각각 물에 담가 불리고 버섯 불린 물은 따로 받아둔다.
3,444,http://www.foodsafetykorea.go.kr/uploadimg/cook/679-3.jpg,"3. 표고버섯, 감자, 양파, 당근은 한입 크기로 썰고 수삼과 대파는 어슷 썬다."
4,444,http://www.foodsafetykorea.go.kr/uploadimg/cook/679-4.jpg,"4. 냄비에 닭과 양념, 버섯, 감자, 양파, 당근, 건고추, 버섯 불린 물 3/4컵을 넣고 조린다."
5,444,http://www.foodsafetykorea.go.kr/uploadimg/cook/679-5.jpg,5. 닭이 반쯤 익었을 때 수삼을 넣고 계속 조린다.
6,444,http://www.foodsafetykorea.go.kr/uploadimg/cook/679-6.jpg,"6. 닭이 다 익으면 당면, 대파, 다진 마늘을 넣고 살짝 끓여 담아낸다."
1,445,http://www.foodsafetykorea.go.kr/uploadimg/cook/680-1.jpg,1. 키친타월을 이용해 돼지고기의 핏물을 뺀다.
2,445,http://www.foodsafetykorea.go.kr/uploadimg/cook/680-2.jpg,2. 돼지고기에 칼집을 내준다.
3,445,http://www.foodsafetykorea.go.kr/uploadimg/cook/680-3.jpg,"3. 칼집 낸 돼지고기에 올리브유, 후추를 뿌려 재워둔다."
4,445,http://www.foodsafetykorea.go.kr/uploadimg/cook/680-4.jpg,4. 수박의 씨를 빼고 살만 발라 믹서에 간다.
5,445,http://www.foodsafetykorea.go.kr/uploadimg/cook/680-5.jpg,5. 소스 재료를 모두 섞어 약불에서 살짝 졸여 식힌다.
6,445,http://www.foodsafetykorea.go.kr/uploadimg/cook/680-6.jpg,6. 재워 놓은 고기에 소스를 끼얹어 팬에 굽는다.
1,446,http://www.foodsafetykorea.go.kr/uploadimg/cook/681-1.jpg,1. 병어에 칼집을 내어 소금을 뿌린다.
2,446,http://www.foodsafetykorea.go.kr/uploadimg/cook/681-2.jpg,2. 무는 두툼하게 썰고 양파는 굵게 채 썰고 고추와 대파는 어슷 썬다.
3,446,http://www.foodsafetykorea.go.kr/uploadimg/cook/681-3.jpg,3. 양념장 재료를 모두 섞어 양념장을 만든다.
4,446,http://www.foodsafetykorea.go.kr/uploadimg/cook/681-4.jpg,4. 양념장의 ¼만 남기고 나머지 양념장을 물 반컵에 풀어 무를 넣어 끓인다.
5,446,http://www.foodsafetykorea.go.kr/uploadimg/cook/681-5.jpg,5. 무에 간이 배면 양파와 병어를 넣고 남은 양념장을 넣어 졸여준다.
6,446,http://www.foodsafetykorea.go.kr/uploadimg/cook/681-6.jpg,6. 고추와 대파를 넣어 마무리한다.
1,447,http://www.foodsafetykorea.go.kr/uploadimg/cook/682-1.jpg,1. 쇠비름을 씻는다.
